STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,nace_r2,Statistical classification of economic activities in the European Community (NACE Rev. 2),na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2014,,585633,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2015,,579409,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2016,,578423,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2017,,586683,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2018,,588646,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2019,,588254,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2020,,570034,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2021,,602344,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2022,,633267,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,DE,Germany,2023,,650696,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2000,,184822,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2001,,198548,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2002,,214631,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2003,,239268,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2004,,256871,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2005,,283168,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2006,,322119,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2007,,333868,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2008,,355878,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2009,,323505,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2010,,316738,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2011,,313558,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2012,,296044,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2013,,272319,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2014,,294388,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2015,,311901,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2016,,336005,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2017,,347382,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2018,,381970,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2019,,396008,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2020,,373478,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2021,,408809,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2022,,452649,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,ES,Spain,2023,,462905,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2000,,102961,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2001,,105073,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2002,,108626,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2003,,108606,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2004,,111418,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2005,,111577,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2006,,112363,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2007,,116376,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2008,,120196,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2009,,120515,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2010,,115590,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2011,,114898,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2012,,111185,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2013,,110194,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2014,,108805,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2015,,107768,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2016,,109034,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2017,,111350,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2018,,111533,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2019,,112188,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2020,,111895,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2021,,115667,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2022,,117471,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,NL,Netherlands,2023,,119769,,p,provisional,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2000,,79502,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2001,,74854,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2002,,72735,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2003,,72807,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2004,,69457,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2005,,71502,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2006,,71868,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2007,,80005,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2008,,80127,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2009,,78613,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2010,,79213,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2011,,75171,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2012,,69435,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2013,,69444,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2014,,72854,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2015,,78815,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2016,,89148,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2017,,101132,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2018,,111920,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2019,,117358,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2020,,113072,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2021,,120939,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2022,,135737,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,L,Real estate activities,EMP_DC,Total employment domestic concept,PT,Portugal,2023,,144267,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2000,,6749594,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2001,,6746731,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2002,,6730279,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2003,,6741645,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2004,,6793307,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2005,,6779468,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2006,,6831827,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2007,,6915056,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2008,,7018097,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2009,,6790828,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2010,,6814810,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2011,,6946302,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2012,,6916348,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2013,,6883846,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2014,,6916021,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2015,,6863767,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2016,,7011041,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2017,,7080960,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2018,,7225844,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2019,,7344462,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2020,,6696917,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2021,,7028656,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2022,,7209012,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,AT,Austria,2023,,7254303,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2000,,58546226,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2001,,58097389,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2002,,57461348,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2003,,56634570,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2004,,56797160,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2005,,56304911,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2006,,57527471,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2007,,58562791,,,,,
dataflow,ESTAT:NAMA_10_A10_E(1.0),Employment by main industry (NACE Rev.2) - national accounts,A,Annual,THS_HW,Thousand hours worked,TOTAL,Total - all NACE activities,EMP_DC,Total employment domestic concept,DE,Germany,2008,,59107021,,,,,
